"DateAndTime","OS_bloom-hall131 (Bloomberg-1 West-Hall 131) Occupancy","",
"2016-09-01 06:49:19","0","",
"2016-09-01 06:59:48","0","",
"2016-09-01 07:10:16","0","",
"2016-09-01 07:20:45","0","",
"2016-09-01 07:25:38","1","",
"2016-09-01 07:26:38","1","",
"2016-09-01 07:28:32","0","",
"2016-09-01 07:39:01","0","",
"2016-09-01 07:49:31","0","",
"2016-09-01 07:59:59","0","",
"2016-09-01 08:10:28","0","",
"2016-09-01 08:11:27","1","",
"2016-09-01 08:13:21","0","",
"2016-09-01 08:14:00","1","",
"2016-09-01 08:15:04","1","",
"2016-09-01 08:16:58","0","",
"2016-09-01 08:18:42","1","",
"2016-09-01 08:19:44","1","",
"2016-09-01 08:21:39","0","",
"2016-09-01 08:22:33","1","",
"2016-09-01 08:24:11","1","",
"2016-09-01 08:25:09","1","",
"2016-09-01 08:26:14","1","",
"2016-09-01 08:28:08","0","",
"2016-09-01 08:38:37","0","",
"2016-09-01 08:49:06","0","",
"2016-09-01 08:54:13","1","",
"2016-09-01 08:55:10","1","",
"2016-09-01 08:56:28","1","",
"2016-09-01 08:58:22","0","",
"2016-09-01 09:08:51","0","",
"2016-09-01 09:19:20","0","",
"2016-09-01 09:29:48","0","",
"2016-09-01 09:40:17","0","",
"2016-09-01 09:50:46","0","",
"2016-09-01 10:01:14","0","",
"2016-09-01 10:11:43","0","",
"2016-09-01 10:22:12","0","",
"2016-09-01 10:32:40","0","",
"2016-09-01 10:43:09","0","",
"2016-09-01 10:53:38","0","",
"2016-09-01 11:04:06","0","",
"2016-09-01 11:14:33","0","",
"2016-09-01 11:25:01","0","",
"2016-09-01 11:35:29","0","",
"2016-09-01 11:45:58","0","",
"2016-09-01 11:56:25","0","",
"2016-09-01 12:06:53","0","",
"2016-09-01 12:17:20","0","",
"2016-09-01 12:27:48","0","",
"2016-09-01 12:35:52","1","",
"2016-09-01 12:37:28","1","",
"2016-09-01 12:38:31","1","",
"2016-09-01 12:39:34","1","",
"2016-09-01 12:40:38","1","",
"2016-09-01 12:41:36","1","",
"2016-09-01 12:42:33","1","",
"2016-09-01 12:43:30","1","",
"2016-09-01 12:44:33","1","",
"2016-09-01 12:45:30","1","",
"2016-09-01 12:46:28","1","",
"2016-09-01 12:47:30","1","",
"2016-09-01 12:48:27","1","",
"2016-09-01 12:49:24","1","",
"2016-09-01 12:50:36","1","",
"2016-09-01 12:51:38","1","",
"2016-09-01 12:53:11","1","",
"2016-09-01 12:54:56","1","",
"2016-09-01 12:56:50","0","",
"2016-09-01 12:56:56","1","",
"2016-09-01 12:58:50","0","",
"2016-09-01 12:59:10","1","",
"2016-09-01 13:00:38","1","",
"2016-09-01 13:02:27","1","",
"2016-09-01 13:03:48","1","",
"2016-09-01 13:05:42","0","",
"2016-09-01 13:07:17","1","",
"2016-09-01 13:08:49","1","",
"2016-09-01 13:09:46","1","",
"2016-09-01 13:10:43","1","",
"2016-09-01 13:11:40","1","",
"2016-09-01 13:13:34","0","",
"2016-09-01 13:13:54","1","",
"2016-09-01 13:15:49","0","",
"2016-09-01 13:26:17","0","",
"2016-09-01 13:36:45","0","",
"2016-09-01 13:47:14","0","",
"2016-09-01 13:57:42","0","",
"2016-09-01 14:08:10","0","",
"2016-09-01 14:18:38","0","",
"2016-09-01 14:29:06","0","",
"2016-09-01 14:39:34","0","",
"2016-09-01 14:50:02","0","",
"2016-09-01 15:00:30","0","",
"2016-09-01 15:10:58","0","",
"2016-09-01 15:21:26","0","",
"2016-09-01 15:31:53","0","",
"2016-09-01 15:42:21","0","",
"2016-09-01 15:52:48","0","",
"2016-09-01 16:03:15","0","",
"2016-09-01 16:13:43","0","",
"2016-09-01 16:24:12","0","",
"2016-09-01 16:34:39","0","",
"2016-09-01 16:45:07","0","",
"2016-09-01 16:55:36","0","",
"2016-09-01 17:06:03","0","",
"2016-09-01 17:16:31","0","",
"2016-09-01 17:26:59","0","",
"2016-09-01 17:37:27","0","",
"2016-09-01 17:47:55","0","",
"2016-09-01 17:58:23","0","",
"2016-09-01 18:08:51","0","",
"2016-09-01 18:19:19","0","",
"2016-09-01 18:29:47","0","",
"2016-09-01 18:40:14","0","",
"2016-09-01 18:50:41","0","",
"2016-09-01 19:01:08","0","",
"2016-09-01 19:11:36","0","",
"2016-09-01 19:22:04","0","",
"2016-09-01 19:32:33","0","",
"2016-09-01 19:43:01","0","",
"2016-09-01 19:53:29","0","",
"2016-09-01 20:03:57","0","",
"2016-09-01 20:14:25","0","",
"2016-09-01 20:24:52","0","",
"2016-09-01 20:35:19","0","",
"2016-09-01 20:45:47","0","",
"2016-09-01 20:56:15","0","",
"2016-09-01 21:06:43","0","",
"2016-09-01 21:17:11","0","",
"2016-09-01 21:27:38","0","",
"2016-09-01 21:38:06","0","",
"2016-09-01 21:48:33","0","",
"2016-09-01 21:59:01","0","",
"2016-09-01 22:09:29","0","",
"2016-09-01 22:19:57","0","",
"2016-09-01 22:30:25","0","",
"2016-09-01 22:40:52","0","",
"2016-09-01 22:51:20","0","",
"2016-09-01 23:01:47","0","",
"2016-09-01 23:12:14","0","",
"2016-09-01 23:22:41","0","",
"2016-09-01 23:33:09","0","",
"2016-09-01 23:43:37","0","",
"2016-09-01 23:54:04","0","",
"2016-09-02 00:04:31","0","",
"2016-09-02 00:14:59","0","",
"2016-09-02 00:25:27","0","",
"2016-09-02 00:35:54","0","",
"2016-09-02 00:46:22","0","",
"2016-09-02 00:56:49","0","",
"2016-09-02 01:07:16","0","",
"2016-09-02 01:17:44","0","",
"2016-09-02 01:28:12","0","",
"2016-09-02 01:38:39","0","",
"2016-09-02 01:49:07","0","",
"2016-09-02 01:59:34","0","",
"2016-09-02 02:10:02","0","",
"2016-09-02 02:20:29","0","",
"2016-09-02 02:30:57","0","",
"2016-09-02 02:41:24","0","",
"2016-09-02 02:51:52","0","",
"2016-09-02 03:02:19","0","",
"2016-09-02 03:12:46","0","",
"2016-09-02 03:23:13","0","",
"2016-09-02 03:33:41","0","",
"2016-09-02 03:44:08","0","",
"2016-09-02 03:54:36","0","",
"2016-09-02 04:05:03","0","",
"2016-09-02 04:15:31","0","",
"2016-09-02 04:25:58","0","",
"2016-09-02 04:36:26","0","",
"2016-09-02 04:46:52","0","",
"2016-09-02 04:57:20","0","",
"2016-09-02 05:07:48","0","",
"2016-09-02 05:18:16","0","",
"2016-09-02 05:28:44","0","",
"2016-09-02 05:39:13","0","",
"2016-09-02 05:49:41","0","",
"2016-09-02 06:00:08","0","",
"2016-09-02 06:10:36","0","",
"2016-09-02 06:21:05","0","",
"2016-09-02 06:31:33","0","",
"2016-09-02 06:42:01","0","",
"2016-09-02 06:52:29","0","",
"2016-09-02 07:02:56","0","",
"2016-09-02 07:13:24","0","",
"2016-09-02 07:23:51","0","",
"2016-09-02 07:34:19","0","",
"2016-09-02 07:44:46","0","",
"2016-09-02 07:55:13","0","",
"2016-09-02 08:05:40","0","",
"2016-09-02 08:16:08","0","",
"2016-09-02 08:26:34","0","",
"2016-09-02 08:37:01","0","",
"2016-09-02 08:47:28","0","",
"2016-09-02 08:57:55","0","",
"2016-09-02 09:08:22","0","",
"2016-09-02 09:18:49","0","",
"2016-09-02 09:29:16","0","",
"2016-09-02 09:39:43","0","",
"2016-09-02 09:50:11","0","",
"2016-09-02 10:00:38","0","",
"2016-09-02 10:11:07","0","",
"2016-09-02 10:21:33","0","",
"2016-09-02 10:28:57","1","",
"2016-09-02 10:29:59","1","",
"2016-09-02 10:31:29","1","",
"2016-09-02 10:32:26","1","",
"2016-09-02 10:34:20","0","",
"2016-09-02 10:40:51","1","",
"2016-09-02 10:41:52","1","",
"2016-09-02 10:43:46","1","",
"2016-09-02 10:45:40","0","",
"2016-09-02 10:45:53","1","",
"2016-09-02 10:47:47","0","",
"2016-09-02 10:50:29","1","",
"2016-09-02 10:51:35","1","",
"2016-09-02 10:52:41","1","",
"2016-09-02 10:54:35","0","",
"2016-09-02 10:56:31","1","",
"2016-09-02 10:57:28","1","",
"2016-09-02 10:58:32","1","",
"2016-09-02 10:59:32","1","",
"2016-09-02 11:00:29","1","",
"2016-09-02 11:01:41","1","",
"2016-09-02 11:02:51","1","",
"2016-09-02 11:03:59","1","",
"2016-09-02 11:05:32","1","",
"2016-09-02 11:06:29","1","",
"2016-09-02 11:07:27","1","",
"2016-09-02 11:08:32","1","",
"2016-09-02 11:09:29","1","",
"2016-09-02 11:11:03","1","",
"2016-09-02 11:12:01","1","",
"2016-09-02 11:12:58","1","",
"2016-09-02 11:13:56","1","",
"2016-09-02 11:15:19","1","",
"2016-09-02 11:17:13","0","",
"2016-09-02 11:17:25","1","",
"2016-09-02 11:18:37","1","",
"2016-09-02 11:20:31","0","",
"2016-09-02 11:20:39","1","",
"2016-09-02 11:21:37","1","",
"2016-09-02 11:23:05","1","",
"2016-09-02 11:24:18","1","",
"2016-09-02 11:26:12","0","",
"2016-09-02 11:26:45","1","",
"2016-09-02 11:28:35","1","",
"2016-09-02 11:29:42","1","",
"2016-09-02 11:31:06","1","",
"2016-09-02 11:33:00","0","",
"2016-09-02 11:34:29","1","",
"2016-09-02 11:35:26","1","",
"2016-09-02 11:36:36","1","",
"2016-09-02 11:38:30","0","",
"2016-09-02 11:43:17","1","",
"2016-09-02 11:44:17","1","",
"2016-09-02 11:45:14","1","",
"2016-09-02 11:46:37","1","",
"2016-09-02 11:47:52","1","",
"2016-09-02 11:48:55","1","",
"2016-09-02 11:49:52","1","",
"2016-09-02 11:50:55","1","",
"2016-09-02 11:51:58","1","",
"2016-09-02 11:53:24","1","",
"2016-09-02 11:54:41","1","",
"2016-09-02 11:56:31","1","",
"2016-09-02 11:57:29","1","",
"2016-09-02 11:58:55","1","",
"2016-09-02 11:59:53","1","",
"2016-09-02 12:01:00","1","",
"2016-09-02 12:01:58","1","",
"2016-09-02 12:02:57","1","",
"2016-09-02 12:03:54","1","",
"2016-09-02 12:05:48","0","",
"2016-09-02 12:16:17","0","",
"2016-09-02 12:26:01","1","",
"2016-09-02 12:27:55","0","",
"2016-09-02 12:28:41","1","",
"2016-09-02 12:30:15","1","",
"2016-09-02 12:32:09","0","",
"2016-09-02 12:33:12","1","",
"2016-09-02 12:34:38","1","",
"2016-09-02 12:36:32","0","",
"2016-09-02 12:36:37","1","",
"2016-09-02 12:38:31","0","",
"2016-09-02 12:38:41","1","",
"2016-09-02 12:40:36","0","",
"2016-09-02 12:44:41","1","",
"2016-09-02 12:46:35","0","",
"2016-09-02 12:47:15","1","",
"2016-09-02 12:48:13","1","",
"2016-09-02 12:49:35","1","",
"2016-09-02 12:50:32","1","",
"2016-09-02 12:52:18","1","",
"2016-09-02 12:54:12","0","",
"2016-09-02 13:04:39","0","",
"2016-09-02 13:15:06","0","",
"2016-09-02 13:25:34","0","",
"2016-09-02 13:36:01","0","",
"2016-09-02 13:46:29","0","",
"2016-09-02 13:56:56","0","",
"2016-09-02 14:07:23","0","",
"2016-09-02 14:17:50","0","",
"2016-09-02 14:28:17","0","",
"2016-09-02 14:38:44","0","",
"2016-09-02 14:49:12","0","",
"2016-09-02 14:59:39","0","",
"2016-09-02 15:10:05","0","",
"2016-09-02 15:20:32","0","",
"2016-09-02 15:31:00","0","",
"2016-09-02 15:41:28","0","",
"2016-09-02 15:51:55","0","",
"2016-09-02 16:02:22","0","",
"2016-09-02 16:12:49","0","",
"2016-09-02 16:23:15","0","",
"2016-09-02 16:33:42","0","",
"2016-09-02 16:44:09","0","",
"2016-09-02 16:54:35","0","",
"2016-09-02 17:05:01","0","",
"2016-09-02 17:15:28","0","",
"2016-09-02 17:25:54","0","",
"2016-09-02 17:29:47","1","",
"2016-09-02 17:30:44","1","",
"2016-09-02 17:31:41","1","",
"2016-09-02 17:32:39","1","",
"2016-09-02 17:34:33","0","",
"2016-09-02 17:36:06","1","",
"2016-09-02 17:37:10","1","",
"2016-09-02 17:38:11","1","",
"2016-09-02 17:39:29","1","",
"2016-09-02 17:41:23","0","",
"2016-09-02 17:41:50","1","",
"2016-09-02 17:42:55","1","",
"2016-09-02 17:44:16","1","",
"2016-09-02 17:45:32","1","",
"2016-09-02 17:47:18","1","",
"2016-09-02 17:48:45","1","",
"2016-09-02 17:50:10","1","",
"2016-09-02 17:51:07","1","",
"2016-09-02 17:53:01","0","",
"2016-09-02 17:55:40","1","",
"2016-09-02 17:56:38","1","",
"2016-09-02 17:58:32","0","",
"2016-09-02 17:58:57","1","",
"2016-09-02 17:59:54","1","",
"2016-09-02 18:01:40","1","",
"2016-09-02 18:02:57","1","",
"2016-09-02 18:04:13","1","",
"2016-09-02 18:06:07","0","",
"2016-09-02 18:06:18","1","",
"2016-09-02 18:07:17","1","",
"2016-09-02 18:08:33","1","",
"2016-09-02 18:10:23","1","",
"2016-09-02 18:11:23","1","",
"2016-09-02 18:12:20","1","",
"2016-09-02 18:13:28","1","",
"2016-09-02 18:14:25","1","",
"2016-09-02 18:15:23","1","",
"2016-09-02 18:16:20","1","",
"2016-09-02 18:17:23","1","",
"2016-09-02 18:18:22","1","",
"2016-09-02 18:19:42","1","",
"2016-09-02 18:21:36","0","",
"2016-09-02 18:32:04","0","",
"2016-09-02 18:42:31","0","",
"2016-09-02 18:52:59","0","",
"2016-09-02 19:03:26","0","",
"2016-09-02 19:13:53","0","",
"2016-09-02 19:24:21","0","",
"2016-09-02 19:34:48","0","",
"2016-09-02 19:45:15","0","",
"2016-09-02 19:55:42","0","",
"2016-09-02 20:06:09","0","",
"2016-09-02 20:16:36","0","",
"2016-09-02 20:27:03","0","",
"2016-09-02 20:37:30","0","",
"2016-09-02 20:47:57","0","",
"2016-09-02 20:58:23","0","",
"2016-09-02 21:08:49","0","",
"2016-09-02 21:19:17","0","",
"2016-09-02 21:29:43","0","",
"2016-09-02 21:40:10","0","",
"2016-09-02 21:50:38","0","",
"2016-09-02 22:01:06","0","",
"2016-09-02 22:11:33","0","",
"2016-09-02 22:22:00","0","",
"2016-09-02 22:32:27","0","",
"2016-09-02 22:42:54","0","",
"2016-09-02 22:53:21","0","",
"2016-09-02 23:03:49","0","",
"2016-09-02 23:14:17","0","",
"2016-09-02 23:24:44","0","",
"2016-09-02 23:35:12","0","",
"2016-09-02 23:45:39","0","",
"2016-09-02 23:56:06","0","",
"2016-09-03 00:06:32","0","",
"2016-09-03 00:16:59","0","",
"2016-09-03 00:27:26","0","",
"2016-09-03 00:37:53","0","",
"2016-09-03 00:48:21","0","",
"2016-09-03 00:58:48","0","",
"2016-09-03 01:09:16","0","",
"2016-09-03 01:19:43","0","",
"2016-09-03 01:30:10","0","",
"2016-09-03 01:40:37","0","",
"2016-09-03 01:51:04","0","",
"2016-09-03 02:01:29","0","",
"2016-09-03 02:11:56","0","",
"2016-09-03 02:22:23","0","",
"2016-09-03 02:32:50","0","",
"2016-09-03 02:43:18","0","",
"2016-09-03 02:53:44","0","",
"2016-09-03 03:04:10","0","",
"2016-09-03 03:14:37","0","",
"2016-09-03 03:25:04","0","",
"2016-09-03 03:35:31","0","",
"2016-09-03 03:45:58","0","",
"2016-09-03 03:56:25","0","",
"2016-09-03 04:06:52","0","",
"2016-09-03 04:17:18","0","",
"2016-09-03 04:27:45","0","",
"2016-09-03 04:38:11","0","",
"2016-09-03 04:48:38","0","",
"2016-09-03 04:59:05","0","",
"2016-09-03 05:09:32","0","",
"2016-09-03 05:19:59","0","",
"2016-09-03 05:30:25","0","",
"2016-09-03 05:40:52","0","",
"2016-09-03 05:51:18","0","",
"2016-09-03 06:01:45","0","",
"2016-09-03 06:12:12","0","",
"2016-09-03 06:22:39","0","",
"2016-09-03 06:33:06","0","",
"2016-09-03 06:43:33","0","",
"2016-09-03 06:54:00","0","",
"2016-09-03 07:04:26","0","",
"2016-09-03 07:14:53","0","",
"2016-09-03 07:25:20","0","",
"2016-09-03 07:35:47","0","",
"2016-09-03 07:46:14","0","",
"2016-09-03 07:56:40","0","",
"2016-09-03 08:07:07","0","",
"2016-09-03 08:17:34","0","",
"2016-09-03 08:28:00","0","",
"2016-09-03 08:38:26","0","",
"2016-09-03 08:48:53","0","",
"2016-09-03 08:59:20","0","",
"2016-09-03 09:09:47","0","",
"2016-09-03 09:20:13","0","",
"2016-09-03 09:30:39","0","",
"2016-09-03 09:41:05","0","",
"2016-09-03 09:51:32","0","",
"2016-09-03 10:01:57","0","",
"2016-09-03 10:12:25","0","",
"2016-09-03 10:22:52","0","",
"2016-09-03 10:33:18","0","",
"2016-09-03 10:43:45","0","",
"2016-09-03 10:54:12","0","",
"2016-09-03 11:04:39","0","",
"2016-09-03 11:15:07","0","",
"2016-09-03 11:25:33","0","",
"2016-09-03 11:35:59","0","",
"2016-09-03 11:46:25","0","",
"2016-09-03 11:56:52","0","",
"2016-09-03 12:07:17","0","",
"2016-09-03 12:17:43","0","",
"2016-09-03 12:28:09","0","",
"2016-09-03 12:38:35","0","",
"2016-09-03 12:49:02","0","",
"2016-09-03 12:59:28","0","",
"2016-09-03 13:09:54","0","",
"2016-09-03 13:17:38","1","",
"2016-09-03 13:18:58","1","",
"2016-09-03 13:20:52","0","",
"2016-09-03 13:21:51","1","",
"2016-09-03 13:22:48","1","",
"2016-09-03 13:23:55","1","",
"2016-09-03 13:25:49","0","",
"2016-09-03 13:36:16","0","",
"2016-09-03 13:46:43","0","",
"2016-09-03 13:57:10","0","",
"2016-09-03 14:02:52","1","",
"2016-09-03 14:04:46","0","",
"2016-09-03 14:06:35","1","",
"2016-09-03 14:07:39","1","",
"2016-09-03 14:08:38","1","",
"2016-09-03 14:09:44","1","",
"2016-09-03 14:11:38","0","",
"2016-09-03 14:22:05","0","",
"2016-09-03 14:32:32","0","",
"2016-09-03 14:42:58","0","",
"2016-09-03 14:53:25","0","",
"2016-09-03 15:03:51","0","",
"2016-09-03 15:05:33","1","",
"2016-09-03 15:07:10","1","",
"2016-09-03 15:08:14","1","",
"2016-09-03 15:09:18","1","",
"2016-09-03 15:10:18","1","",
"2016-09-03 15:11:19","1","",
"2016-09-03 15:12:44","1","",
"2016-09-03 15:14:38","0","",
"2016-09-03 15:15:31","1","",
"2016-09-03 15:17:02","1","",
"2016-09-03 15:18:56","0","",
"2016-09-03 15:23:21","1","",
"2016-09-03 15:25:08","1","",
"2016-09-03 15:27:02","0","",
"2016-09-03 15:29:30","1","",
"2016-09-03 15:30:27","1","",
"2016-09-03 15:32:21","0","",
"2016-09-03 15:34:19","1","",
"2016-09-03 15:36:13","0","",
"2016-09-03 15:38:35","1","",
"2016-09-03 15:40:29","0","",
"2016-09-03 15:41:10","1","",
"2016-09-03 15:43:04","0","",
"2016-09-03 15:53:31","0","",
"2016-09-03 15:59:15","1","",
"2016-09-03 16:01:09","0","",
"2016-09-03 16:11:07","1","",
"2016-09-03 16:12:23","1","",
"2016-09-03 16:13:20","1","",
"2016-09-03 16:15:14","0","",
"2016-09-03 16:15:19","1","",
"2016-09-03 16:17:13","0","",
"2016-09-03 16:21:51","1","",
"2016-09-03 16:23:45","0","",
"2016-09-03 16:24:09","1","",
"2016-09-03 16:26:03","0","",
"2016-09-03 16:27:16","1","",
"2016-09-03 16:28:38","1","",
"2016-09-03 16:30:16","1","",
"2016-09-03 16:31:18","1","",
"2016-09-03 16:32:30","1","",
"2016-09-03 16:34:15","1","",
"2016-09-03 16:36:10","0","",
"2016-09-03 16:40:41","1","",
"2016-09-03 16:42:03","1","",
"2016-09-03 16:43:01","1","",
"2016-09-03 16:43:59","1","",
"2016-09-03 16:45:53","0","",
"2016-09-03 16:46:00","1","",
"2016-09-03 16:47:54","0","",
"2016-09-03 16:51:42","1","",
"2016-09-03 16:52:39","1","",
"2016-09-03 16:54:33","0","",
"2016-09-03 16:55:04","1","",
"2016-09-03 16:56:58","0","",
"2016-09-03 17:07:24","0","",
"2016-09-03 17:17:51","0","",
"2016-09-03 17:28:19","0","",
"2016-09-03 17:38:46","0","",
"2016-09-03 17:49:13","0","",
"2016-09-03 17:59:41","0","",
"2016-09-03 18:10:07","0","",
"2016-09-03 18:15:21","1","",
"2016-09-03 18:17:15","0","",
"2016-09-03 18:27:42","0","",
"2016-09-03 18:38:10","0","",
"2016-09-03 18:39:37","1","",
"2016-09-03 18:40:58","1","",
"2016-09-03 18:42:52","0","",
"2016-09-03 18:52:15","1","",
"2016-09-03 18:54:09","0","",
"2016-09-03 18:54:33","1","",
"2016-09-03 18:56:27","0","",
"2016-09-03 19:06:53","0","",
"2016-09-03 19:17:21","0","",
"2016-09-03 19:27:48","0","",
"2016-09-03 19:38:15","0","",
"2016-09-03 19:48:42","0","",
"2016-09-03 19:57:20","1","",
"2016-09-03 19:58:17","1","",
"2016-09-03 20:00:11","0","",
"2016-09-03 20:03:11","1","",
"2016-09-03 20:04:08","1","",
"2016-09-03 20:05:05","1","",
"2016-09-03 20:06:38","1","",
"2016-09-03 20:08:32","0","",
"2016-09-03 20:11:06","1","",
"2016-09-03 20:13:00","0","",
"2016-09-03 20:23:28","0","",
"2016-09-03 20:33:55","0","",
"2016-09-03 20:44:22","0","",
"2016-09-03 20:51:38","1","",
"2016-09-03 20:52:48","1","",
"2016-09-03 20:54:42","0","",
"2016-09-03 21:05:09","0","",
"2016-09-03 21:07:43","1","",
"2016-09-03 21:09:37","0","",
"2016-09-03 21:20:04","0","",
"2016-09-03 21:30:31","0","",
"2016-09-03 21:38:52","1","",
"2016-09-03 21:39:59","1","",
"2016-09-03 21:40:59","1","",
"2016-09-03 21:42:53","0","",
"2016-09-03 21:43:51","1","",
"2016-09-03 21:45:45","0","",
"2016-09-03 21:49:01","1","",
"2016-09-03 21:49:59","1","",
"2016-09-03 21:51:53","0","",
"2016-09-03 22:02:18","0","",
"2016-09-03 22:12:45","0","",
"2016-09-03 22:23:11","0","",
"2016-09-03 22:33:37","0","",
"2016-09-03 22:44:03","0","",
"2016-09-03 22:54:30","0","",
"2016-09-03 23:04:56","0","",
"2016-09-03 23:15:23","0","",
"2016-09-03 23:25:50","0","",
"2016-09-03 23:36:17","0","",
"2016-09-03 23:46:43","0","",
"2016-09-03 23:57:10","0","",
"2016-09-04 00:07:36","0","",
"2016-09-04 00:18:03","0","",
"2016-09-04 00:28:30","0","",
"2016-09-04 00:38:58","0","",
"2016-09-04 00:49:25","0","",
"2016-09-04 00:59:52","0","",
"2016-09-04 01:10:19","0","",
"2016-09-04 01:20:45","0","",
"2016-09-04 01:31:12","0","",
"2016-09-04 01:41:38","0","",
"2016-09-04 01:52:05","0","",
"2016-09-04 02:02:31","0","",
"2016-09-04 02:12:58","0","",
"2016-09-04 02:23:25","0","",
"2016-09-04 02:33:52","0","",
"2016-09-04 02:44:18","0","",
"2016-09-04 02:54:45","0","",
"2016-09-04 03:05:12","0","",
"2016-09-04 03:15:38","0","",
"2016-09-04 03:26:04","0","",
"2016-09-04 03:36:31","0","",
"2016-09-04 03:46:57","0","",
"2016-09-04 03:57:24","0","",
"2016-09-04 04:07:50","0","",
"2016-09-04 04:18:17","0","",
"2016-09-04 04:28:44","0","",
"2016-09-04 04:39:10","0","",
"2016-09-04 04:49:37","0","",
"2016-09-04 05:00:04","0","",
"2016-09-04 05:10:30","0","",
"2016-09-04 05:20:56","0","",
"2016-09-04 05:31:23","0","",
"2016-09-04 05:41:50","0","",
"2016-09-04 05:52:16","0","",
"2016-09-04 06:02:42","0","",
"2016-09-04 06:13:09","0","",
"2016-09-04 06:23:35","0","",
"2016-09-04 06:34:02","0","",
"2016-09-04 06:44:29","0","",
"2016-09-04 06:54:57","0","",
"2016-09-04 07:05:24","0","",
"2016-09-04 07:15:51","0","",
"2016-09-04 07:26:18","0","",
"2016-09-04 07:36:45","0","",
"2016-09-04 07:47:11","0","",
"2016-09-04 07:57:37","0","",
"2016-09-04 08:08:02","0","",
"2016-09-04 08:18:29","0","",
"2016-09-04 08:28:55","0","",
"2016-09-04 08:39:22","0","",
"2016-09-04 08:49:48","0","",
"2016-09-04 09:00:15","0","",
"2016-09-04 09:10:40","0","",
"2016-09-04 09:21:07","0","",
"2016-09-04 09:22:29","1","",
"2016-09-04 09:24:23","0","",
"2016-09-04 09:34:50","0","",
"2016-09-04 09:45:16","0","",
"2016-09-04 09:55:43","0","",
"2016-09-04 10:00:45","1","",
"2016-09-04 10:02:28","1","",
"2016-09-04 10:04:22","0","",
"2016-09-04 10:14:48","0","",
"2016-09-04 10:16:38","1","",
"2016-09-04 10:18:31","0","",
"2016-09-04 10:18:56","1","",
"2016-09-04 10:19:53","1","",
"2016-09-04 10:20:50","1","",
"2016-09-04 10:22:44","0","",
"2016-09-04 10:22:59","1","",
"2016-09-04 10:24:10","1","",
"2016-09-04 10:26:03","0","",
"2016-09-04 10:26:43","1","",
"2016-09-04 10:27:52","1","",
"2016-09-04 10:29:07","1","",
"2016-09-04 10:31:01","0","",
"2016-09-04 10:32:13","1","",
"2016-09-04 10:34:07","0","",
"2016-09-04 10:44:34","0","",
"2016-09-04 10:55:01","0","",
"2016-09-04 11:05:26","0","",
"2016-09-04 11:15:53","0","",
"2016-09-04 11:26:19","0","",
"2016-09-04 11:26:59","1","",
"2016-09-04 11:28:53","0","",
"2016-09-04 11:39:19","0","",
"2016-09-04 11:49:46","0","",
"2016-09-04 11:54:12","1","",
"2016-09-04 11:55:23","1","",
"2016-09-04 11:57:04","1","",
"2016-09-04 11:58:58","0","",
"2016-09-04 11:59:13","1","",
"2016-09-04 12:00:54","1","",
"2016-09-04 12:01:51","1","",
"2016-09-04 12:03:45","0","",
"2016-09-04 12:14:11","0","",
"2016-09-04 12:24:38","0","",
"2016-09-04 12:35:05","0","",
"2016-09-04 12:45:31","0","",
"2016-09-04 12:55:57","0","",
"2016-09-04 13:05:32","1","",
"2016-09-04 13:07:26","0","",
"2016-09-04 13:07:38","1","",
"2016-09-04 13:08:54","1","",
"2016-09-04 13:10:05","1","",
"2016-09-04 13:11:59","0","",
"2016-09-04 13:22:25","0","",
"2016-09-04 13:32:51","0","",
"2016-09-04 13:43:18","0","",
"2016-09-04 13:53:45","0","",
"2016-09-04 14:04:11","0","",
"2016-09-04 14:14:38","0","",
"2016-09-04 14:17:22","1","",
"2016-09-04 14:18:25","1","",
"2016-09-04 14:20:11","1","",
"2016-09-04 14:21:32","1","",
"2016-09-04 14:23:27","0","",
"2016-09-04 14:23:54","1","",
"2016-09-04 14:25:48","0","",
"2016-09-04 14:36:15","0","",
"2016-09-04 15:07:12","1","",
"2016-09-04 15:08:51","1","",
"2016-09-04 15:09:57","1","",
"2016-09-04 15:11:51","0","",
"2016-09-04 15:22:18","0","",
"2016-09-04 15:32:44","0","",
"2016-09-04 15:43:10","0","",
"2016-09-04 15:53:37","0","",
"2016-09-04 16:04:03","0","",
"2016-09-04 16:14:29","0","",
"2016-09-04 16:19:14","1","",
"2016-09-04 16:20:30","1","",
"2016-09-04 16:21:44","1","",
"2016-09-04 16:25:32","0","",
"2016-09-04 16:35:59","0","",
"2016-09-04 16:46:26","0","",
"2016-09-04 16:53:17","1","",
"2016-09-04 16:54:15","1","",
"2016-09-04 16:55:12","1","",
"2016-09-04 16:56:13","1","",
"2016-09-04 16:58:07","0","",
"2016-09-04 16:58:17","1","",
"2016-09-04 17:00:11","0","",
"2016-09-04 17:03:13","1","",
"2016-09-04 17:05:07","0","",
"2016-09-04 17:14:48","1","",
"2016-09-04 17:16:16","1","",
"2016-09-04 17:17:31","1","",
"2016-09-04 17:19:25","0","",
"2016-09-04 17:21:15","1","",
"2016-09-04 17:22:25","1","",
"2016-09-04 17:24:19","0","",
"2016-09-04 17:27:16","1","",
"2016-09-04 17:29:10","0","",
"2016-09-04 17:39:36","0","",
"2016-09-04 17:50:04","0","",
"2016-09-04 18:00:31","0","",
"2016-09-04 18:10:57","0","",
"2016-09-04 18:20:56","1","",
"2016-09-04 18:22:50","0","",
