"DateAndTime","OS_Hall121 (Bloomberg-1 West-Hall 121) Occupancy","",
"2016-09-10 14:18:51","0","",
"2016-09-10 14:20:26","1","",
"2016-09-10 14:22:21","0","",
"2016-09-10 14:26:01","1","",
"2016-09-10 14:27:17","1","",
"2016-09-10 14:28:17","1","",
"2016-09-10 14:29:31","1","",
"2016-09-10 14:31:25","0","",
"2016-09-10 14:31:45","1","",
"2016-09-10 14:33:40","0","",
"2016-09-10 14:34:21","1","",
"2016-09-10 14:35:19","1","",
"2016-09-10 14:36:17","1","",
"2016-09-10 14:38:11","0","",
"2016-09-10 14:38:41","1","",
"2016-09-10 14:39:40","1","",
"2016-09-10 14:40:39","1","",
"2016-09-10 14:42:34","0","",
"2016-09-10 14:44:44","1","",
"2016-09-10 14:45:41","1","",
"2016-09-10 14:46:40","1","",
"2016-09-10 14:48:32","1","",
"2016-09-10 14:50:18","1","",
"2016-09-10 14:51:16","1","",
"2016-09-10 14:53:06","1","",
"2016-09-10 14:54:56","1","",
"2016-09-10 14:56:16","1","",
"2016-09-10 14:58:11","0","",
"2016-09-10 14:58:48","1","",
"2016-09-10 14:59:57","1","",
"2016-09-10 15:01:10","1","",
"2016-09-10 15:02:25","1","",
"2016-09-10 15:03:23","1","",
"2016-09-10 15:05:04","1","",
"2016-09-10 15:06:01","1","",
"2016-09-10 15:07:06","1","",
"2016-09-10 15:08:04","1","",
"2016-09-10 15:09:44","1","",
"2016-09-10 15:11:14","1","",
"2016-09-10 15:12:11","1","",
"2016-09-10 15:14:06","0","",
"2016-09-10 15:14:50","1","",
"2016-09-10 15:16:06","1","",
"2016-09-10 15:17:05","1","",
"2016-09-10 15:18:22","1","",
"2016-09-10 15:19:20","1","",
"2016-09-10 15:21:14","0","",
"2016-09-10 15:27:14","1","",
"2016-09-10 15:28:12","1","",
"2016-09-10 15:29:27","1","",
"2016-09-10 15:30:39","1","",
"2016-09-10 15:32:33","0","",
"2016-09-10 15:33:03","1","",
"2016-09-10 15:34:19","1","",
"2016-09-10 15:35:39","1","",
"2016-09-10 15:37:33","0","",
"2016-09-10 15:37:40","1","",
"2016-09-10 15:39:35","0","",
"2016-09-10 15:39:49","1","",
"2016-09-10 15:41:09","1","",
"2016-09-10 15:42:22","1","",
"2016-09-10 15:43:39","1","",
"2016-09-10 15:44:43","1","",
"2016-09-10 15:45:44","1","",
"2016-09-10 15:47:06","1","",
"2016-09-10 15:48:42","1","",
"2016-09-10 15:50:37","0","",
"2016-09-10 15:51:34","1","",
"2016-09-10 15:52:41","1","",
"2016-09-10 15:53:51","1","",
"2016-09-10 15:54:49","1","",
"2016-09-10 15:55:46","1","",
"2016-09-10 15:57:41","0","",
"2016-09-10 15:57:53","1","",
"2016-09-10 15:59:00","1","",
"2016-09-10 16:00:35","1","",
"2016-09-10 16:01:36","1","",
"2016-09-10 16:02:34","1","",
"2016-09-10 16:03:34","1","",
"2016-09-10 16:04:49","1","",
"2016-09-10 16:05:49","1","",
"2016-09-10 16:07:01","1","",
"2016-09-10 16:08:44","1","",
"2016-09-10 16:10:39","0","",
"2016-09-10 16:11:34","1","",
"2016-09-10 16:12:42","1","",
"2016-09-10 16:14:36","0","",
"2016-09-10 16:17:37","1","",
"2016-09-10 16:19:29","1","",
"2016-09-10 16:20:27","1","",
"2016-09-10 16:21:56","1","",
"2016-09-10 16:23:51","0","",
"2016-09-10 16:24:19","1","",
"2016-09-10 16:25:17","1","",
"2016-09-10 16:26:16","1","",
"2016-09-10 16:27:14","1","",
"2016-09-10 16:28:21","1","",
"2016-09-10 16:29:46","1","",
"2016-09-10 16:30:55","1","",
"2016-09-10 16:32:15","1","",
"2016-09-10 16:33:13","1","",
"2016-09-10 16:35:08","0","",
"2016-09-10 16:36:36","1","",
"2016-09-10 16:38:22","1","",
"2016-09-10 16:40:11","1","",
"2016-09-10 16:41:19","1","",
"2016-09-10 16:43:14","0","",
"2016-09-10 16:44:12","1","",
"2016-09-10 16:45:52","1","",
"2016-09-10 16:47:01","1","",
"2016-09-10 16:48:56","0","",
"2016-09-10 16:49:04","1","",
"2016-09-10 16:50:59","0","",
"2016-09-10 16:51:23","1","",
"2016-09-10 16:52:27","1","",
"2016-09-10 16:54:21","0","",
"2016-09-10 16:55:15","1","",
"2016-09-10 16:56:56","1","",
"2016-09-10 16:58:12","1","",
"2016-09-10 16:59:14","1","",
"2016-09-10 17:01:08","0","",
"2016-09-10 17:05:29","1","",
"2016-09-10 17:07:23","0","",
"2016-09-10 17:11:19","1","",
"2016-09-10 17:12:19","1","",
"2016-09-10 17:13:17","1","",
"2016-09-10 17:14:57","1","",
"2016-09-10 17:16:42","1","",
"2016-09-10 17:18:37","0","",
"2016-09-10 17:29:26","1","",
"2016-09-10 17:31:21","0","",
"2016-09-10 17:34:18","1","",
"2016-09-10 17:36:13","0","",
"2016-09-10 17:36:22","1","",
"2016-09-10 17:38:06","1","",
"2016-09-10 17:39:09","1","",
"2016-09-10 17:40:07","1","",
"2016-09-10 17:41:07","1","",
"2016-09-10 17:43:02","0","",
"2016-09-10 17:43:20","1","",
"2016-09-10 17:45:04","1","",
"2016-09-10 17:46:58","0","",
"2016-09-10 17:52:42","1","",
"2016-09-10 17:54:17","1","",
"2016-09-10 17:56:12","0","",
"2016-09-10 17:58:40","1","",
"2016-09-10 17:59:43","1","",
"2016-09-10 18:01:38","0","",
"2016-09-10 18:03:00","1","",
"2016-09-10 18:03:58","1","",
"2016-09-10 18:05:24","1","",
"2016-09-10 18:07:19","0","",
"2016-09-10 18:14:44","1","",
"2016-09-10 18:16:07","1","",
"2016-09-10 18:18:02","0","",
"2016-09-10 18:22:27","1","",
"2016-09-10 18:24:21","0","",
"2016-09-10 18:28:42","1","",
"2016-09-10 18:30:33","1","",
"2016-09-10 18:31:52","1","",
"2016-09-10 18:33:11","1","",
"2016-09-10 18:35:06","0","",
"2016-09-10 18:44:34","1","",
"2016-09-10 18:46:00","1","",
"2016-09-10 18:47:37","1","",
"2016-09-10 18:48:35","1","",
"2016-09-10 18:50:29","0","",
"2016-09-10 18:52:13","1","",
"2016-09-10 18:54:08","0","",
"2016-09-10 18:55:04","1","",
"2016-09-10 18:56:58","0","",
"2016-09-10 19:02:12","1","",
"2016-09-10 19:04:06","0","",
"2016-09-10 19:05:06","1","",
"2016-09-10 19:07:01","0","",
"2016-09-10 19:07:03","1","",
"2016-09-10 19:08:58","0","",
"2016-09-10 19:09:15","1","",
"2016-09-10 19:11:10","0","",
"2016-09-10 19:15:10","1","",
"2016-09-10 19:16:38","1","",
"2016-09-10 19:18:33","0","",
"2016-09-10 19:28:11","1","",
"2016-09-10 19:30:06","0","",
"2016-09-10 19:31:37","1","",
"2016-09-10 19:33:31","0","",
"2016-09-10 19:34:26","1","",
"2016-09-10 19:35:32","1","",
"2016-09-10 19:37:26","0","",
"2016-09-10 19:47:57","0","",
"2016-09-10 19:48:05","1","",
"2016-09-10 19:49:18","1","",
"2016-09-10 19:50:32","1","",
"2016-09-10 19:52:27","0","",
"2016-09-10 19:52:51","1","",
"2016-09-10 19:53:49","1","",
"2016-09-10 19:55:44","0","",
"2016-09-10 19:58:11","1","",
"2016-09-10 20:00:06","0","",
"2016-09-10 20:01:34","1","",
"2016-09-10 20:02:32","1","",
"2016-09-10 20:03:37","1","",
"2016-09-10 20:04:35","1","",
"2016-09-10 20:05:33","1","",
"2016-09-10 20:06:31","1","",
"2016-09-10 20:07:35","1","",
"2016-09-10 20:08:32","1","",
"2016-09-10 20:09:58","1","",
"2016-09-10 20:10:55","1","",
"2016-09-10 20:11:53","1","",
"2016-09-10 20:13:47","0","",
"2016-09-10 20:16:28","1","",
"2016-09-10 20:18:22","0","",
"2016-09-10 20:20:22","1","",
"2016-09-10 20:21:26","1","",
"2016-09-10 20:23:21","0","",
"2016-09-10 20:24:02","1","",
"2016-09-10 20:25:41","1","",
"2016-09-10 20:26:39","1","",
"2016-09-10 20:27:41","1","",
"2016-09-10 20:28:38","1","",
"2016-09-10 20:30:33","0","",
"2016-09-10 20:32:00","1","",
"2016-09-10 20:33:10","1","",
"2016-09-10 20:34:12","1","",
"2016-09-10 20:35:21","1","",
"2016-09-10 20:36:38","1","",
"2016-09-10 20:37:50","1","",
"2016-09-10 20:39:45","0","",
"2016-09-10 20:40:10","1","",
"2016-09-10 20:41:07","1","",
"2016-09-10 20:42:57","1","",
"2016-09-10 20:43:57","1","",
"2016-09-10 20:45:07","1","",
"2016-09-10 20:46:04","1","",
"2016-09-10 20:47:59","0","",
"2016-09-10 20:48:06","1","",
"2016-09-10 20:49:03","1","",
"2016-09-10 20:50:10","1","",
"2016-09-10 20:51:21","1","",
"2016-09-10 20:52:20","1","",
"2016-09-10 20:53:27","1","",
"2016-09-10 20:54:42","1","",
"2016-09-10 20:55:43","1","",
"2016-09-10 20:56:49","1","",
"2016-09-10 20:57:47","1","",
"2016-09-10 20:58:44","1","",
"2016-09-10 20:59:45","1","",
"2016-09-10 21:00:42","1","",
"2016-09-10 21:01:40","1","",
"2016-09-10 21:02:38","1","",
"2016-09-10 21:03:35","1","",
"2016-09-10 21:04:36","1","",
"2016-09-10 21:05:41","1","",
"2016-09-10 21:06:44","1","",
"2016-09-10 21:08:38","0","",
"2016-09-10 21:09:10","1","",
"2016-09-10 21:10:17","1","",
"2016-09-10 21:11:59","1","",
"2016-09-10 21:13:42","1","",
"2016-09-10 21:14:39","1","",
"2016-09-10 21:15:38","1","",
"2016-09-10 21:16:35","1","",
"2016-09-10 21:17:33","1","",
"2016-09-10 21:19:15","1","",
"2016-09-10 21:20:15","1","",
"2016-09-10 21:21:12","1","",
"2016-09-10 21:22:10","1","",
"2016-09-10 21:23:17","1","",
"2016-09-10 21:24:23","1","",
"2016-09-10 21:25:21","1","",
"2016-09-10 21:27:15","0","",
"2016-09-10 21:28:20","1","",
"2016-09-10 21:29:26","1","",
"2016-09-10 21:30:23","1","",
"2016-09-10 21:31:24","1","",
"2016-09-10 21:32:24","1","",
"2016-09-10 21:33:21","1","",
"2016-09-10 21:34:20","1","",
"2016-09-10 21:35:18","1","",
"2016-09-10 21:36:18","1","",
"2016-09-10 21:37:19","1","",
"2016-09-10 21:39:13","1","",
"2016-09-10 21:40:26","1","",
"2016-09-10 21:41:26","1","",
"2016-09-10 21:42:23","1","",
"2016-09-10 21:43:28","1","",
"2016-09-10 21:44:25","1","",
"2016-09-10 21:45:23","1","",
"2016-09-10 21:46:20","1","",
"2016-09-10 21:47:20","1","",
"2016-09-10 21:48:17","1","",
"2016-09-10 21:49:15","1","",
"2016-09-10 21:50:20","1","",
"2016-09-10 21:51:18","1","",
"2016-09-10 21:52:39","1","",
"2016-09-10 21:54:19","1","",
"2016-09-10 21:55:16","1","",
"2016-09-10 21:56:15","1","",
"2016-09-10 21:57:12","1","",
"2016-09-10 21:58:10","1","",
"2016-09-10 21:59:26","1","",
"2016-09-10 22:00:23","1","",
"2016-09-10 22:01:20","1","",
"2016-09-10 22:02:18","1","",
"2016-09-10 22:03:16","1","",
"2016-09-10 22:04:13","1","",
"2016-09-10 22:05:11","1","",
"2016-09-10 22:07:05","0","",
"2016-09-10 22:17:36","0","",
"2016-09-10 22:28:07","0","",
"2016-09-10 22:38:37","0","",
"2016-09-10 22:49:08","0","",
"2016-09-10 22:59:39","0","",
"2016-09-10 23:10:09","0","",
"2016-09-10 23:20:39","0","",
"2016-09-10 23:31:10","0","",
"2016-09-10 23:41:41","0","",
"2016-09-10 23:52:11","0","",
