"DateAndTime","OS_Corr272 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-29 11:54:52","0","",
"2016-08-29 11:58:38","1","",
"2016-08-29 12:00:21","0","",
"2016-08-29 12:01:40","1","",
"2016-08-29 12:03:23","0","",
"2016-08-29 12:06:42","1","",
"2016-08-29 12:08:25","0","",
"2016-08-29 12:11:23","1","",
"2016-08-29 12:12:42","1","",
"2016-08-29 12:14:25","0","",
"2016-08-29 12:23:51","0","",
"2016-08-29 12:28:17","1","",
"2016-08-29 12:30:00","0","",
"2016-08-29 12:32:49","1","",
"2016-08-29 12:34:32","0","",
"2016-08-29 12:36:17","1","",
"2016-08-29 12:38:00","0","",
"2016-08-29 12:42:26","1","",
"2016-08-29 12:44:09","0","",
"2016-08-29 12:53:34","0","",
"2016-08-29 12:54:19","1","",
"2016-08-29 12:56:01","0","",
"2016-08-29 13:00:14","1","",
"2016-08-29 13:01:57","0","",
"2016-08-29 13:20:47","0","",
"2016-08-29 13:24:05","1","",
"2016-08-29 13:25:48","0","",
"2016-08-29 13:28:30","1","",
"2016-08-29 13:30:13","0","",
"2016-08-29 13:30:43","1","",
"2016-08-29 13:31:49","1","",
"2016-08-29 13:33:32","0","",
"2016-08-29 13:34:40","1","",
"2016-08-29 13:35:49","1","",
"2016-08-29 13:37:32","0","",
"2016-08-29 13:37:58","1","",
"2016-08-29 13:39:41","0","",
"2016-08-29 13:40:00","1","",
"2016-08-29 13:40:53","1","",
"2016-08-29 13:41:54","1","",
"2016-08-29 13:43:37","0","",
"2016-08-29 13:46:10","1","",
"2016-08-29 13:47:53","0","",
"2016-08-29 13:50:55","1","",
"2016-08-29 13:52:05","1","",
"2016-08-29 13:52:56","1","",
"2016-08-29 13:53:51","1","",
"2016-08-29 13:54:52","1","",
"2016-08-29 13:55:58","1","",
"2016-08-29 13:56:57","1","",
"2016-08-29 13:57:52","1","",
"2016-08-29 13:58:55","1","",
"2016-08-29 13:59:50","1","",
"2016-08-29 14:00:49","1","",
"2016-08-29 14:01:44","1","",
"2016-08-29 14:03:09","1","",
"2016-08-29 14:04:52","0","",
"2016-08-29 14:06:09","1","",
"2016-08-29 14:07:51","0","",
"2016-08-29 14:10:15","1","",
"2016-08-29 14:11:58","0","",
"2016-08-29 14:21:23","0","",
"2016-08-29 14:22:22","1","",
"2016-08-29 14:23:38","1","",
"2016-08-29 14:24:40","1","",
"2016-08-29 14:25:40","1","",
"2016-08-29 14:27:23","0","",
"2016-08-29 14:30:43","1","",
"2016-08-29 14:31:35","1","",
"2016-08-29 14:32:49","1","",
"2016-08-29 14:34:31","0","",
"2016-08-29 14:40:37","1","",
"2016-08-29 14:42:20","0","",
"2016-08-29 14:45:10","1","",
"2016-08-29 14:46:02","1","",
"2016-08-29 14:47:45","0","",
"2016-08-29 14:55:18","1","",
"2016-08-29 14:56:39","1","",
"2016-08-29 14:57:40","1","",
"2016-08-29 14:58:35","1","",
"2016-08-29 15:00:12","1","",
"2016-08-29 15:01:55","0","",
"2016-08-29 15:03:34","1","",
"2016-08-29 15:04:44","1","",
"2016-08-29 15:06:26","0","",
"2016-08-29 15:15:52","0","",
"2016-08-29 15:23:02","1","",
"2016-08-29 15:24:45","0","",
"2016-08-29 15:26:33","1","",
"2016-08-29 15:27:50","1","",
"2016-08-29 15:29:03","1","",
"2016-08-29 15:30:18","1","",
"2016-08-29 15:31:45","1","",
"2016-08-29 15:32:43","1","",
"2016-08-29 15:33:53","1","",
"2016-08-29 15:34:45","1","",
"2016-08-29 15:36:09","1","",
"2016-08-29 15:37:47","1","",
"2016-08-29 15:38:44","1","",
"2016-08-29 15:39:35","1","",
"2016-08-29 15:41:18","0","",
"2016-08-29 15:41:45","1","",
"2016-08-29 15:43:28","0","",
"2016-08-29 15:46:13","1","",
"2016-08-29 15:47:56","0","",
"2016-08-29 15:57:21","0","",
"2016-08-29 16:06:45","0","",
"2016-08-29 16:16:10","0","",
"2016-08-29 16:23:10","1","",
"2016-08-29 16:24:53","0","",
"2016-08-29 16:33:54","1","",
"2016-08-29 16:35:37","0","",
"2016-08-29 16:35:47","1","",
"2016-08-29 16:37:12","1","",
"2016-08-29 16:38:09","1","",
"2016-08-29 16:39:52","0","",
"2016-08-29 16:49:17","0","",
"2016-08-29 16:50:31","1","",
"2016-08-29 16:52:14","0","",
"2016-08-29 17:01:38","0","",
"2016-08-29 17:05:19","1","",
"2016-08-29 17:07:02","0","",
"2016-08-29 17:16:28","0","",
"2016-08-29 17:25:53","0","",
"2016-08-29 17:28:21","1","",
"2016-08-29 17:30:04","0","",
"2016-08-29 17:31:01","1","",
"2016-08-29 17:31:55","1","",
"2016-08-29 17:33:38","0","",
"2016-08-29 17:37:04","1","",
"2016-08-29 17:38:47","0","",
"2016-08-29 17:48:12","0","",
"2016-08-29 17:57:37","0","",
"2016-08-29 17:58:43","1","",
"2016-08-29 18:00:26","0","",
"2016-08-29 18:09:51","0","",
"2016-08-29 18:19:09","1","",
"2016-08-29 18:20:52","0","",
"2016-08-29 18:21:23","1","",
"2016-08-29 18:23:05","0","",
"2016-08-29 18:32:30","0","",
"2016-08-29 18:41:55","0","",
"2016-08-29 18:43:12","1","",
"2016-08-29 18:44:55","0","",
"2016-08-29 20:55:26","0","",
"2016-08-29 20:58:45","1","",
"2016-08-29 20:59:37","1","",
"2016-08-29 21:01:19","0","",
"2016-08-29 21:10:45","0","",
"2016-08-29 21:20:10","0","",
"2016-08-29 21:27:37","1","",
"2016-08-29 21:29:19","1","",
"2016-08-29 21:31:02","0","",
"2016-08-29 21:40:28","0","",
"2016-08-29 21:41:00","1","",
"2016-08-29 21:41:52","1","",
"2016-08-29 21:43:34","0","",
"2016-08-29 21:46:25","1","",
"2016-08-29 21:48:00","1","",
"2016-08-29 21:49:42","0","",
"2016-08-29 21:49:50","1","",
"2016-08-29 21:51:33","0","",
"2016-08-29 22:00:58","0","",
"2016-08-29 22:17:08","1","",
"2016-08-29 22:18:51","0","",
"2016-08-29 22:28:17","0","",
"2016-08-29 22:37:42","0","",
"2016-08-29 22:38:15","1","",
"2016-08-29 22:39:08","1","",
"2016-08-29 22:40:03","1","",
"2016-08-29 22:41:46","0","",
"2016-08-29 22:46:38","1","",
"2016-08-29 22:48:20","0","",
"2016-08-29 22:57:46","0","",
"2016-08-29 23:07:10","0","",
"2016-08-29 23:13:54","1","",
"2016-08-29 23:15:37","0","",
"2016-08-29 23:17:00","1","",
"2016-08-29 23:18:43","0","",
"2016-08-29 23:28:08","0","",
"2016-08-29 23:30:30","1","",
"2016-08-29 23:32:12","0","",
"2016-08-29 23:41:37","0","",
"2016-08-29 23:51:03","0","",
"2016-08-29 23:55:56","1","",
"2016-08-29 23:57:39","0","",
"2016-08-29 23:59:23","1","",
"2016-08-30 00:00:15","1","",
"2016-08-30 00:01:57","0","",
"2016-08-30 00:05:31","1","",
"2016-08-30 00:07:14","0","",
"2016-08-30 00:16:39","0","",
"2016-08-30 00:26:04","0","",
"2016-08-30 00:35:29","0","",
"2016-08-30 00:41:31","1","",
"2016-08-30 00:43:13","0","",
"2016-08-30 00:52:38","0","",
"2016-08-30 01:02:03","0","",
"2016-08-30 01:11:28","0","",
"2016-08-30 01:20:53","0","",
"2016-08-30 01:30:17","0","",
"2016-08-30 01:39:43","0","",
"2016-08-30 01:49:08","0","",
"2016-08-30 01:58:33","0","",
