"DateAndTime","OS_Corr266 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-09-25 19:25:54","1","",
"2016-09-25 19:27:36","0","",
"2016-09-25 19:31:32","1","",
"2016-09-25 19:33:06","1","",
"2016-09-25 19:33:57","1","",
"2016-09-25 19:35:39","0","",
"2016-09-25 19:44:58","0","",
"2016-09-25 19:51:08","1","",
"2016-09-25 19:52:50","0","",
"2016-09-25 19:52:57","1","",
"2016-09-25 19:54:39","0","",
"2016-09-25 20:00:53","1","",
"2016-09-25 20:02:35","0","",
"2016-09-25 20:06:39","1","",
"2016-09-25 20:07:30","1","",
"2016-09-25 20:08:56","1","",
"2016-09-25 20:10:04","1","",
"2016-09-25 20:11:01","1","",
"2016-09-25 20:12:32","1","",
"2016-09-25 20:13:57","1","",
"2016-09-25 20:15:39","0","",
"2016-09-25 20:19:09","1","",
"2016-09-25 20:20:44","1","",
"2016-09-25 20:22:25","0","",
"2016-09-25 20:22:35","1","",
"2016-09-25 20:24:03","1","",
"2016-09-25 20:25:44","0","",
"2016-09-25 20:26:08","1","",
"2016-09-25 20:27:49","0","",
"2016-09-25 20:28:21","1","",
"2016-09-25 20:29:14","1","",
"2016-09-25 20:30:34","1","",
"2016-09-25 20:32:15","0","",
"2016-09-25 20:39:02","1","",
"2016-09-25 20:40:44","0","",
"2016-09-25 20:43:22","1","",
"2016-09-25 20:44:36","1","",
"2016-09-25 20:45:31","1","",
"2016-09-25 20:47:12","0","",
"2016-09-25 20:48:48","1","",
"2016-09-25 20:50:29","0","",
"2016-09-25 20:54:48","1","",
"2016-09-25 20:56:30","0","",
"2016-09-25 20:57:51","1","",
"2016-09-25 20:59:32","0","",
"2016-09-25 21:00:20","1","",
"2016-09-25 21:02:02","0","",
"2016-09-25 21:02:36","1","",
"2016-09-25 21:03:55","1","",
"2016-09-25 21:05:37","0","",
"2016-09-25 21:14:41","1","",
"2016-09-25 21:16:23","0","",
"2016-09-25 21:18:37","1","",
"2016-09-25 21:20:19","0","",
"2016-09-25 21:21:01","1","",
"2016-09-25 21:22:43","0","",
"2016-09-25 21:24:00","1","",
"2016-09-25 21:25:42","0","",
"2016-09-25 21:26:33","1","",
"2016-09-25 21:28:15","0","",
"2016-09-25 21:30:22","1","",
"2016-09-25 21:31:12","1","",
"2016-09-25 21:32:04","1","",
"2016-09-25 21:33:09","1","",
"2016-09-25 21:34:00","1","",
"2016-09-25 21:34:51","1","",
"2016-09-25 21:35:49","1","",
"2016-09-25 21:36:46","1","",
"2016-09-25 21:37:52","1","",
"2016-09-25 21:38:43","1","",
"2016-09-25 21:39:34","1","",
"2016-09-25 21:40:26","1","",
"2016-09-25 21:42:03","1","",
"2016-09-25 21:43:44","0","",
"2016-09-25 21:45:24","1","",
"2016-09-25 21:47:06","0","",
"2016-09-25 21:47:27","1","",
"2016-09-25 21:49:09","0","",
"2016-09-25 21:55:05","1","",
"2016-09-25 21:56:26","1","",
"2016-09-25 21:58:07","0","",
"2016-09-25 22:00:37","1","",
"2016-09-25 22:01:29","1","",
"2016-09-25 22:03:10","0","",
"2016-09-25 22:03:44","1","",
"2016-09-25 22:04:48","1","",
"2016-09-25 22:05:39","1","",
"2016-09-25 22:07:21","0","",
"2016-09-25 22:08:33","1","",
"2016-09-25 22:10:14","0","",
"2016-09-25 22:13:33","1","",
"2016-09-25 22:15:08","1","",
"2016-09-25 22:16:16","1","",
"2016-09-25 22:17:57","1","",
"2016-09-25 22:19:35","1","",
"2016-09-25 22:20:40","1","",
"2016-09-25 22:21:51","1","",
"2016-09-25 22:23:13","1","",
"2016-09-25 22:24:55","0","",
"2016-09-25 22:33:21","1","",
"2016-09-25 22:35:02","0","",
"2016-09-25 22:37:20","1","",
"2016-09-25 22:39:01","0","",
"2016-09-25 22:40:05","1","",
"2016-09-25 22:41:47","0","",
"2016-09-25 22:42:49","1","",
"2016-09-25 22:44:21","1","",
"2016-09-25 22:45:29","1","",
"2016-09-25 22:46:22","1","",
"2016-09-25 22:47:24","1","",
"2016-09-25 22:49:05","0","",
"2016-09-25 22:49:47","1","",
"2016-09-25 22:51:28","0","",
"2016-09-25 22:53:30","1","",
"2016-09-25 22:55:12","0","",
"2016-09-25 22:59:12","1","",
"2016-09-25 23:00:14","1","",
"2016-09-25 23:01:10","1","",
"2016-09-25 23:02:51","0","",
"2016-09-25 23:06:28","1","",
"2016-09-25 23:08:09","0","",
"2016-09-25 23:09:30","1","",
"2016-09-25 23:10:26","1","",
"2016-09-25 23:12:08","0","",
"2016-09-25 23:14:01","1","",
"2016-09-25 23:15:39","1","",
"2016-09-25 23:16:30","1","",
"2016-09-25 23:18:12","0","",
"2016-09-25 23:21:39","1","",
"2016-09-25 23:22:46","1","",
"2016-09-25 23:24:27","0","",
"2016-09-25 23:26:22","1","",
"2016-09-25 23:28:03","0","",
"2016-09-25 23:28:40","1","",
"2016-09-25 23:30:22","0","",
"2016-09-25 23:33:06","1","",
"2016-09-25 23:34:47","0","",
"2016-09-25 23:35:41","1","",
"2016-09-25 23:37:23","0","",
"2016-09-25 23:40:23","1","",
"2016-09-25 23:41:28","1","",
"2016-09-25 23:43:10","0","",
"2016-09-25 23:52:28","0","",
"2016-09-25 23:52:37","1","",
"2016-09-25 23:54:18","0","",
"2016-09-25 23:59:28","1","",
"2016-09-26 00:00:26","1","",
"2016-09-26 00:02:08","0","",
"2016-09-26 00:04:09","1","",
"2016-09-26 00:05:50","0","",
"2016-09-26 00:08:41","1","",
"2016-09-26 00:10:22","0","",
"2016-09-26 00:11:22","1","",
"2016-09-26 00:12:47","1","",
"2016-09-26 00:14:28","0","",
"2016-09-26 00:16:58","1","",
"2016-09-26 00:17:53","1","",
"2016-09-26 00:19:35","0","",
"2016-09-26 00:21:39","1","",
"2016-09-26 00:23:20","0","",
"2016-09-26 00:26:11","1","",
"2016-09-26 00:27:53","0","",
"2016-09-26 00:28:44","1","",
"2016-09-26 00:30:25","0","",
"2016-09-26 00:31:22","1","",
"2016-09-26 00:33:03","0","",
"2016-09-26 00:34:16","1","",
"2016-09-26 00:35:52","1","",
"2016-09-26 00:37:33","0","",
"2016-09-26 00:39:20","1","",
"2016-09-26 00:41:01","0","",
"2016-09-26 00:46:33","1","",
"2016-09-26 00:48:15","0","",
"2016-09-26 00:49:30","1","",
"2016-09-26 00:51:12","0","",
"2016-09-26 01:00:30","0","",
"2016-09-26 01:01:31","1","",
"2016-09-26 01:03:12","0","",
"2016-09-26 01:04:36","1","",
"2016-09-26 01:06:17","0","",
"2016-09-26 01:08:10","1","",
"2016-09-26 01:09:30","1","",
"2016-09-26 01:11:11","0","",
"2016-09-26 01:18:01","1","",
"2016-09-26 01:19:34","1","",
"2016-09-26 01:21:16","0","",
"2016-09-26 01:30:34","0","",
"2016-09-26 01:39:53","0","",
"2016-09-26 01:49:11","0","",
"2016-09-26 01:56:12","1","",
"2016-09-26 01:57:53","0","",
"2016-09-26 02:02:02","1","",
"2016-09-26 02:03:43","0","",
"2016-09-26 02:13:02","0","",
"2016-09-26 02:22:20","0","",
"2016-09-26 02:23:44","1","",
