"DateAndTime","OS_Corr257 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-29 15:42:00","1","",
"2016-08-29 15:44:15","0","",
"2016-08-29 15:45:25","1","",
"2016-08-29 15:46:33","1","",
"2016-08-29 15:48:47","0","",
"2016-08-29 15:48:54","1","",
"2016-08-29 15:51:09","0","",
"2016-08-29 16:03:29","0","",
"2016-08-29 16:15:50","0","",
"2016-08-29 16:28:10","0","",
"2016-08-29 16:38:22","1","",
"2016-08-29 16:40:37","0","",
"2016-08-29 16:50:47","1","",
"2016-08-29 16:53:02","0","",
"2016-08-29 16:53:51","1","",
"2016-08-29 16:56:06","0","",
"2016-08-29 17:05:03","1","",
"2016-08-29 17:07:18","0","",
"2016-08-29 17:15:03","1","",
"2016-08-29 17:17:18","0","",
"2016-08-29 17:18:04","1","",
"2016-08-29 17:20:18","0","",
"2016-08-29 17:21:29","1","",
"2016-08-29 17:23:43","0","",
"2016-08-29 17:26:58","1","",
"2016-08-29 17:28:35","1","",
"2016-08-29 17:30:40","1","",
"2016-08-29 17:32:54","0","",
"2016-08-29 17:45:15","0","",
"2016-08-29 17:50:26","1","",
"2016-08-29 17:52:41","0","",
"2016-08-29 17:55:47","1","",
"2016-08-29 17:58:02","0","",
"2016-08-29 17:58:10","1","",
"2016-08-29 18:00:24","0","",
"2016-08-29 18:07:02","1","",
"2016-08-29 18:08:28","1","",
"2016-08-29 18:10:42","0","",
"2016-08-29 18:18:53","1","",
"2016-08-29 18:21:07","0","",
"2016-08-29 18:21:08","1","",
"2016-08-29 18:23:23","0","",
"2016-08-29 18:25:58","1","",
"2016-08-29 18:28:13","0","",
"2016-08-29 18:33:13","1","",
"2016-08-29 18:35:28","0","",
"2016-08-29 18:35:49","1","",
"2016-08-29 18:37:02","1","",
"2016-08-29 18:39:16","0","",
"2016-08-29 18:42:43","1","",
"2016-08-29 18:44:12","1","",
"2016-08-29 18:46:27","0","",
"2016-08-29 20:47:11","1","",
"2016-08-29 20:49:26","0","",
"2016-08-29 20:58:27","1","",
"2016-08-29 20:59:39","1","",
"2016-08-29 21:01:53","0","",
"2016-08-29 21:05:42","1","",
"2016-08-29 21:07:56","0","",
"2016-08-29 21:16:33","1","",
